LocalGovernment,Camp,Latitude,Longitude,SurveyDate,FlyingFoxesAbsent,BlackFlyingFox.Count,GreyHeadedFlyingFox.Count,LittleRedFlyingFox.Count,TotalSpecies.Count,EHP.CampId,CSIRO.CampId
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,16/09/11,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,16/11/12,FALSE,200,0,0,200,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,17/02/12,FALSE,70,0,0,70,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,17/04/14,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,17/06/11,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,17/08/12,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,18/01/13,FALSE,40,0,0,40,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,18/02/11,FALSE,200,0,0,200,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,18/02/15,FALSE,0,0,3000,3000,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,18/03/11,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,18/05/12,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,18/06/10,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,18/11/11,FALSE,500,0,0,500,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,18/12/14,FALSE,450,50,0,500,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,19/03/10,FALSE,188,0,2492,2680,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,19/04/13,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,19/08/11,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,19/12/12,FALSE,100,0,0,100,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,20/01/12,FALSE,64,4,0,68,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,20/02/16,FALSE,100,250,0,350,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,20/05/11,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,20/05/14,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,20/06/13,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,20/07/12,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,20/08/13,FALSE,100,0,0,100,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,21/01/14,FALSE,2000,0,0,2000,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,21/05/16,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,21/09/12,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,21/10/11,FALSE,250,250,0,500,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,22/07/13,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,23/06/14,TRUE,0,0,0,0,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,23/09/14,FALSE,900,100,0,1000,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,23/11/15,FALSE,380,20,0,400,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,23/12/13,FALSE,150,0,350,500,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,24/08/15,FALSE,760,40,0,800,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,26/09/13,FALSE,200,0,1500,1700,93,395
Sunshine Coast,"Mooloolaba, Goonawarra Drive",-26.682433,153.107033,31/10/12,FALSE,50,0,0,50,93,395
Logan,Mount Elliot,-27.827,152.8185,15/08/08,TRUE,0,0,0,0,94,399
Logan,Mount Elliot,-27.827,152.8185,17/08/07,TRUE,0,0,0,0,94,399
Logan,Mount Elliot,-27.827,152.8185,17/10/08,TRUE,0,0,0,0,94,399
Logan,Mount Elliot,-27.827,152.8185,18/07/08,TRUE,0,0,0,0,94,399
Logan,Mount Elliot,-27.827,152.8185,19/09/08,TRUE,0,0,0,0,94,399
Logan,Mount Elliot,-27.827,152.8185,20/06/08,FALSE,0,4500,0,4500,94,399
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,13/10/10,FALSE,3300,200,0,3500,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,14/04/11,FALSE,1200,900,0,2100,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,15/01/10,TRUE,0,0,0,0,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,15/02/13,FALSE,2000,110,0,2110,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,15/03/13,FALSE,1500,100,0,1600,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,15/05/14,FALSE,1200,2800,0,4000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,15/05/15,FALSE,500,500,0,1000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,15/06/12,FALSE,2790,310,0,3100,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,15/07/11,FALSE,600,950,0,1550,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,15/11/13,FALSE,2000,500,0,2500,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/01/15,FALSE,900,200,0,1100,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/03/12,FALSE,1700,100,0,1800,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/04/10,FALSE,2000,0,0,2000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/07/10,FALSE,3000,2000,0,5000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/08/13,FALSE,1200,500,0,1700,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/09/11,FALSE,4700,5000,0,9700,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/10/09,FALSE,2000,0,0,2000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/11/12,FALSE,1400,140,0,1540,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,16/12/11,FALSE,5000,400,0,5400,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,17/01/14,FALSE,2000,80,0,2080,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,17/02/12,FALSE,1700,100,0,1800,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,17/03/11,FALSE,1200,600,0,1800,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,17/05/13,FALSE,4320,480,0,4800,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,17/07/09,FALSE,3000,4500,0,7500,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,17/08/12,FALSE,700,1550,0,2250,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,17/09/10,FALSE,3000,100,0,3100,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,17/12/10,FALSE,2200,400,0,2600,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/01/13,FALSE,900,0,0,900,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/02/11,FALSE,2000,500,0,2500,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/05/12,FALSE,2300,600,0,2900,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/06/10,FALSE,3000,2000,0,5000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/07/14,FALSE,500,5500,0,6000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/08/11,FALSE,4000,5000,0,9000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/08/14,FALSE,480,5520,0,6000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/09/09,TRUE,0,0,0,0,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/10/13,FALSE,1300,500,0,1800,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/11/11,FALSE,5000,300,0,5300,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/12/09,TRUE,0,0,0,0,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,18/12/13,FALSE,3000,100,0,3100,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,19/02/10,FALSE,4000,0,0,4000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,19/02/16,FALSE,3000,150,0,3150,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,19/03/10,FALSE,1575,0,0,1575,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,19/04/13,FALSE,4000,1000,0,5000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,19/07/13,FALSE,1200,250,0,1450,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,19/10/12,FALSE,1500,80,0,1580,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,19/11/10,FALSE,3600,200,0,3800,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,19/12/14,FALSE,3500,0,0,3500,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/01/12,FALSE,1700,230,0,1930,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/04/12,FALSE,2000,50,0,2050,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/05/11,FALSE,1300,600,0,1900,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/06/11,FALSE,960,930,0,1890,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/06/14,FALSE,300,8500,0,8800,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/07/12,FALSE,220,1980,0,2200,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/08/10,FALSE,3000,1500,0,4500,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/09/13,FALSE,1200,400,0,1600,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/11/09,FALSE,2000,0,0,2000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,20/12/12,FALSE,1000,0,0,1000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/01/11,FALSE,2000,500,0,2500,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/02/14,FALSE,1800,50,0,1850,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/03/14,FALSE,3000,0,0,3000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/05/10,FALSE,2000,0,0,2000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/06/13,FALSE,3000,500,0,3500,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/08/09,TRUE,0,0,0,0,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/09/12,FALSE,1000,600,0,1600,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/10/11,FALSE,5000,5000,0,10000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,21/11/14,FALSE,7200,800,0,8000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,22/09/14,FALSE,900,8100,0,9000,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,24/02/15,FALSE,700,900,0,1600,95,400
Brisbane,Mount Ommaney - Westlake Drive,-27.5444,152.9255,25/11/15,FALSE,1000,100,20000,21100,95,400
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,08/07/11,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,14/03/13,FALSE,300,800,0,1100,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,14/05/15,FALSE,840,360,0,1200,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/01/10,FALSE,3200,800,0,4000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/02/13,FALSE,900,600,0,1500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/04/11,FALSE,500,0,0,500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/05/09,FALSE,5000,0,0,5000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/06/12,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/07/11,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/08/13,FALSE,90,360,0,450,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/08/14,FALSE,50,5000,0,5050,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/10/10,FALSE,1000,2000,0,3000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,15/11/13,FALSE,300,1000,1400,2700,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/01/15,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/03/12,FALSE,800,200,0,1000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/04/10,FALSE,1300,200,0,1500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/05/13,FALSE,1000,500,0,1500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/07/10,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/09/11,FALSE,1600,400,0,2000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/10/09,FALSE,5500,0,0,5500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/11/12,FALSE,300,1200,0,1500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,16/12/11,FALSE,690,460,0,1150,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/01/14,FALSE,50,400,0,450,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/02/12,FALSE,810,90,0,900,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/04/09,FALSE,500,0,0,500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/06/11,FALSE,400,2700,0,3100,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/07/09,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/08/12,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/09/10,FALSE,1000,4000,0,5000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/10/14,FALSE,1650,3850,0,5500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,17/12/10,FALSE,600,400,0,1000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,18/02/11,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,18/03/11,FALSE,600,400,0,1000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,18/05/12,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,18/06/10,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,18/09/09,FALSE,3150,350,0,3500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,18/10/13,FALSE,1140,2660,0,3800,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,18/11/11,FALSE,1000,0,0,1000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,18/12/09,FALSE,5500,0,0,5500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/02/10,FALSE,2325,125,50,2500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/03/10,FALSE,1960,40,0,2000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/06/09,FALSE,4000,1000,0,5000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/07/13,FALSE,150,300,0,450,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/08/10,FALSE,2000,6000,0,8000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/08/11,FALSE,40,60,0,100,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/09/14,FALSE,1350,12150,0,13500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/10/12,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/11/10,FALSE,600,1400,0,2000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/12/12,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/12/13,FALSE,1000,500,3000,4500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,19/12/14,FALSE,350,0,0,350,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/01/12,FALSE,660,440,0,1100,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/02/09,FALSE,1500,0,0,1500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/03/09,FALSE,5000,0,0,5000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/04/12,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/05/11,FALSE,400,1600,0,2000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/05/16,FALSE,780,560,0,1340,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/09/13,FALSE,150,300,0,450,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/09/13,FALSE,0,3800,0,3800,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/10/11,FALSE,1600,400,0,2000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/11/09,FALSE,4950,550,0,5500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,20/11/15,FALSE,30,0,0,30,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,21/01/11,FALSE,30,0,0,30,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,21/02/14,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,21/03/14,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,21/05/10,FALSE,1350,150,0,1500,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,21/06/13,FALSE,1400,600,0,2000,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,21/08/09,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,21/09/12,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,21/11/14,FALSE,1100,0,0,1100,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,22/02/16,TRUE,0,0,0,0,96,401
Logan,Mount Warren Park - Yvonne Cr.,-27.736966,153.198338,23/02/15,TRUE,0,0,0,0,96,401
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,15/02/13,FALSE,1550,650,0,2200,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,15/04/11,FALSE,600,1400,0,2000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,15/05/15,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,15/06/12,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,15/07/11,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,15/11/12,FALSE,375,2125,0,2500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,15/11/13,FALSE,2200,3300,0,5500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,16/03/12,FALSE,3000,7000,0,10000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,16/05/14,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,16/09/11,FALSE,500,0,0,500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,17/01/14,FALSE,2700,6300,0,9000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,17/02/12,FALSE,900,8100,0,9000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,17/04/14,FALSE,1000,4000,0,5000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,17/05/13,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,17/08/12,FALSE,75,5,0,80,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,17/10/14,FALSE,2100,4900,0,7000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,17/12/10,FALSE,200,1800,0,2000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,18/01/13,FALSE,5000,3000,0,8000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,18/02/11,FALSE,500,4500,0,5000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,18/03/11,FALSE,525,2975,0,3500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,18/05/12,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,18/07/14,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,18/08/14,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,18/10/13,FALSE,1000,6000,0,7000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,19/04/12,FALSE,2200,1800,0,4000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,19/08/11,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,19/09/14,FALSE,300,1200,0,1500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,19/10/12,FALSE,100,300,0,400,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,19/11/10,FALSE,250,2250,0,2500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,19/12/11,FALSE,2100,4900,0,7000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,19/12/13,FALSE,450,4050,0,4500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,20/01/12,FALSE,1200,4800,0,6000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,20/05/11,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,20/05/16,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,20/07/12,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,20/09/13,FALSE,400,400,0,800,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,20/11/15,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,20/11/15,FALSE,1800,7200,0,9000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,21/02/14,FALSE,2100,4900,0,7000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,21/03/14,FALSE,1000,6000,0,7000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,21/06/13,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,21/09/12,TRUE,0,0,0,0,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,21/10/11,FALSE,800,1200,0,2000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,21/11/14,FALSE,1000,5000,0,6000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,21/12/12,FALSE,450,4050,0,4500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,22/02/16,FALSE,3600,8400,0,12000,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,22/11/11,FALSE,450,1050,0,1500,97,402
Gold Coast,"Mudgeeraba, Burke Crescent",-28.085637,153.345868,28/10/10,FALSE,2000,500,0,2500,97,402
Gold Coast,"Mudgeeraba, Hardys Road/Appaloosa Crt",-28.1048,153.363,15/04/11,TRUE,0,0,0,0,98,216
Gold Coast,"Mudgeeraba, Hardys Road/Appaloosa Crt",-28.1048,153.363,15/05/09,TRUE,0,0,0,0,98,216
